Iteration,ReplicaIndex,Temperature,Energy,SAP
6370,0,0.1,33701.3,NA
6370,1,0.258732,33784,NA
6370,2,0.693844,33831.7,NA
6370,3,1.86137,33868.7,NA
6370,4,5.20316,33928.6,NA
6370,5,13.6056,33972.8,NA
6370,6,36.4751,34096.7,NA
6370,7,96.4122,34885.7,NA
6370,8,66.5997,34013.3,NA
6371,0,0.1,33701.3,NA
6371,1,0.258732,33784,NA
6371,2,0.693844,33831.7,NA
6371,3,1.86137,33868.7,NA
6371,4,5.20316,33928.6,NA
6371,5,13.6056,33972.8,NA
6371,6,36.4751,34096.7,NA
6371,7,96.4122,34885.7,NA
6371,8,66.5997,34013.3,NA
6372,0,0.1,33701.3,NA
6372,1,0.258732,33784,NA
6372,2,0.693844,33831.7,NA
6372,3,1.86137,33868.7,NA
6372,4,5.20316,33928.6,NA
6372,5,13.6056,33972.8,NA
6372,6,36.4751,34096.7,NA
6372,7,96.4122,34488.2,NA
6372,8,66.5997,34013.3,NA
6373,0,0.1,33701.3,NA
6373,1,0.258732,33784,NA
6373,2,0.693844,33831.7,NA
6373,3,1.86137,33868.7,NA
6373,4,5.20316,33928.6,NA
6373,5,13.6056,33972.8,NA
6373,6,36.4751,34096.7,NA
6373,7,96.4122,34488.2,NA
6373,8,66.5997,34013.3,NA
6374,0,0.1,33701.3,NA
6374,1,0.258732,33784,NA
6374,2,0.693844,33831.7,NA
6374,3,1.86137,33868.7,NA
6374,4,5.20316,33928.6,NA
6374,5,13.6056,33972.8,NA
6374,6,36.4751,34096.7,NA
6374,7,96.4122,34488.2,NA
6374,8,66.5997,34013.3,NA
6375,0,0.1,33701.3,NA
6375,1,0.258732,33784,NA
6375,2,0.693844,33831.7,NA
6375,3,1.86137,33868.7,NA
6375,4,5.20316,33928.6,NA
6375,5,13.6056,33972.8,NA
6375,6,36.4751,34113.2,NA
6375,7,96.4122,34488.2,NA
6375,8,66.5997,34013.3,NA
6376,0,0.1,33701.3,NA
6376,1,0.258732,33784,NA
6376,2,0.693844,33831.7,NA
6376,3,1.86137,33868.7,NA
6376,4,5.20316,33928.6,NA
6376,5,13.6056,33972.8,NA
6376,6,36.4751,34113.2,NA
6376,7,96.4122,34980,NA
6376,8,66.5997,34013.3,NA
6377,0,0.1,33701.3,NA
6377,1,0.258732,33784,NA
6377,2,0.693844,33831.7,NA
6377,3,1.86137,33868.7,NA
6377,4,5.20316,33928.6,NA
6377,5,13.6056,33972.8,NA
6377,6,36.4751,34113.2,NA
6377,7,96.4122,34980,NA
6377,8,66.5997,34013.3,NA
6378,0,0.1,33701.3,NA
6378,1,0.258732,33784,NA
6378,2,0.693844,33831.7,NA
6378,3,1.86137,33868.7,NA
6378,4,5.20316,33928.6,NA
6378,5,13.6056,33972.8,NA
6378,6,36.4751,34113.2,NA
6378,7,96.4122,34980,NA
6378,8,66.5997,34013.3,NA
6379,0,0.1,33701.3,NA
6379,1,0.258732,33784,NA
6379,2,0.693844,33831.7,NA
6379,3,1.86137,33868.7,NA
6379,4,5.20316,33928.6,NA
6379,5,13.6056,33972.8,NA
6379,6,36.4751,34113.2,NA
6379,7,96.4122,34980,NA
6379,8,66.5997,34013.3,NA
6380,0,0.1,33701.3,NA
6380,1,0.258732,33784,NA
6380,2,0.693844,33831.7,NA
6380,3,1.86137,33868.7,NA
6380,4,5.20316,33928.6,NA
6380,5,13.6056,33972.8,NA
6380,6,36.4751,34113.2,NA
6380,7,96.4122,34980,NA
6380,8,66.5997,34013.3,NA
6381,0,0.1,33701.3,NA
6381,1,0.258732,33784,NA
6381,2,0.693844,33831.7,NA
6381,3,1.86137,33868.7,NA
6381,4,5.20316,33928.6,NA
6381,5,13.6056,33972.8,NA
6381,6,36.4751,34113.2,NA
6381,7,96.4122,34980,NA
6381,8,66.5997,34013.3,NA
6382,0,0.1,33701.3,NA
6382,1,0.258732,33784,NA
6382,2,0.693844,33831.7,NA
6382,3,1.86137,33868.7,NA
6382,4,5.20316,33928.6,NA
6382,5,13.6056,33972.8,NA
6382,6,36.4751,34113.2,NA
6382,7,96.4122,34980,NA
6382,8,66.5997,34013.3,NA
6383,0,0.1,33701.3,NA
6383,1,0.258732,33784,NA
6383,2,0.693844,33831.7,NA
6383,3,1.86137,33868.7,NA
6383,4,5.20316,33928.6,NA
6383,5,13.6056,33972.8,NA
6383,6,36.4751,34113.2,NA
6383,7,96.4122,34980,NA
6383,8,66.5997,34013.3,NA
6384,0,0.1,33701.3,NA
6384,1,0.258732,33784,NA
6384,2,0.693844,33831.7,NA
6384,3,1.86137,33868.7,NA
6384,4,5.20316,33928.6,NA
6384,5,13.6056,33972.8,NA
6384,6,36.4751,34113.2,NA
6384,7,96.4122,34899.9,NA
6384,8,66.5997,34013.3,NA
6385,0,0.1,33701.3,NA
6385,1,0.258732,33784,NA
6385,2,0.693844,33831.7,NA
6385,3,1.86137,33868.7,NA
6385,4,5.20316,33928.6,NA
6385,5,13.6056,33972.8,NA
6385,6,36.4751,34113.2,NA
6385,7,96.4122,35017.1,NA
6385,8,66.5997,34013.3,NA
6386,0,0.1,33701.3,NA
6386,1,0.258732,33784,NA
6386,2,0.693844,33831.7,NA
6386,3,1.86137,33868.7,NA
6386,4,5.20316,33928.6,NA
6386,5,13.6056,33972.8,NA
6386,6,36.4751,34113.2,NA
6386,7,96.4122,35017.1,NA
6386,8,66.5997,34013.3,NA
6387,0,0.1,33701.3,NA
6387,1,0.258732,33784,NA
6387,2,0.693844,33831.7,NA
6387,3,1.86137,33868.7,NA
6387,4,5.20316,33928.6,NA
6387,5,13.6056,33972.8,NA
6387,6,36.4751,34113.2,NA
6387,7,96.4122,35017.1,NA
6387,8,66.5997,34138.1,NA
6388,0,0.1,33701.3,NA
6388,1,0.258732,33784,NA
6388,2,0.693844,33831.7,NA
6388,3,1.86137,33868.7,NA
6388,4,5.20316,33928.6,NA
6388,5,13.6056,33972.8,NA
6388,6,36.4751,34113.2,NA
6388,7,96.4122,35017.1,NA
6388,8,66.5997,34138.1,NA
6389,0,0.1,33701.3,NA
6389,1,0.258732,33784,NA
6389,2,0.693844,33831.7,NA
6389,3,1.86137,33868.7,NA
6389,4,5.20316,33928.6,NA
6389,5,13.6056,33972.8,NA
6389,6,36.4751,34113.2,NA
6389,7,96.4122,35215.8,NA
6389,8,66.5997,34138.1,NA
6390,0,0.1,33701.3,NA
6390,1,0.258732,33784,NA
6390,2,0.693844,33831.7,NA
6390,3,1.86137,33868.7,NA
6390,4,5.20316,33928.6,NA
6390,5,13.6056,33972.8,NA
6390,6,36.4751,34113.2,NA
6390,7,96.4122,35514.1,NA
6390,8,66.5997,34138.1,NA
6391,0,0.1,33701.3,NA
6391,1,0.258732,33784,NA
6391,2,0.693844,33831.7,NA
6391,3,1.86137,33868.7,NA
6391,4,5.20316,33928.6,NA
6391,5,13.6056,33972.8,NA
6391,6,36.4751,34113.2,NA
6391,7,96.4122,35215.8,NA
6391,8,66.5997,34138.1,NA
6392,0,0.1,33701.3,NA
6392,1,0.258732,33784,NA
6392,2,0.693844,33831.7,NA
6392,3,1.86137,33868.7,NA
6392,4,5.20316,33928.6,NA
6392,5,13.6056,33972.8,NA
6392,6,36.4751,34113.2,NA
6392,7,96.4122,35474.9,NA
6392,8,66.5997,34138.1,NA
6393,0,0.1,33701.3,NA
6393,1,0.258732,33784,NA
6393,2,0.693844,33831.7,NA
6393,3,1.86137,33868.7,NA
6393,4,5.20316,33928.6,NA
6393,5,13.6056,33972.8,NA
6393,6,36.4751,34046.3,NA
6393,7,96.4122,35585.3,NA
6393,8,66.5997,34138.1,NA
6394,0,0.1,33701.3,NA
6394,1,0.258732,33784,NA
6394,2,0.693844,33831.7,NA
6394,3,1.86137,33868.7,NA
6394,4,5.20316,33928.6,NA
6394,5,13.6056,33972.8,NA
6394,6,36.4751,34046.3,NA
6394,7,96.4122,35474.9,NA
6394,8,66.5997,34138.1,NA
6395,0,0.1,33701.3,NA
6395,1,0.258732,33784,NA
6395,2,0.693844,33831.7,NA
6395,3,1.86137,33868.7,NA
6395,4,5.20316,33928.6,NA
6395,5,13.6056,33972.8,NA
6395,6,36.4751,34046.3,NA
6395,7,96.4122,35745.4,NA
6395,8,66.5997,34138.1,NA
6396,0,0.1,33701.3,NA
6396,1,0.258732,33784,NA
6396,2,0.693844,33831.7,NA
6396,3,1.86137,33868.7,NA
6396,4,5.20316,33928.6,NA
6396,5,13.6056,33972.8,NA
6396,6,36.4751,34046.3,NA
6396,7,96.4122,35623,NA
6396,8,66.5997,34138.1,NA
6397,0,0.1,33701.3,NA
6397,1,0.258732,33784,NA
6397,2,0.693844,33831.7,NA
6397,3,1.86137,33868.7,NA
6397,4,5.20316,33928.6,NA
6397,5,13.6056,33972.8,NA
6397,6,36.4751,34046.3,NA
6397,7,96.4122,35623,NA
6397,8,66.5997,34138.1,NA
6398,0,0.1,33701.3,NA
6398,1,0.258732,33784,NA
6398,2,0.693844,33831.7,NA
6398,3,1.86137,33868.7,NA
6398,4,5.20316,33928.6,NA
6398,5,13.6056,33972.8,NA
6398,6,36.4751,34046.3,NA
6398,7,96.4122,35907.3,NA
6398,8,66.5997,34138.1,NA
6399,0,0.1,33701.3,NA
6399,1,0.258732,33784,NA
6399,2,0.693844,33831.7,NA
6399,3,1.86137,33868.7,NA
6399,4,5.20316,33928.6,NA
6399,5,13.6056,33972.8,NA
6399,6,36.4751,34046.3,NA
6399,7,96.4122,35960.5,NA
6399,8,66.5997,34013.3,NA
6400,0,0.1,33701.3,0.00281206
6400,1,0.258701,33784,0.00656147
6400,2,0.693759,33831.7,0.0114045
6400,3,1.86114,33868.7,0.740822
6400,4,5.2038,33928.6,0.0688955
6400,5,13.604,33972.8,0.259178
6400,6,36.4796,34046.3,0.0171848
6400,7,96.4006,35960.5,0.235
6400,8,66.594,34013.3,NA
6401,0,0.1,33701.3,NA
6401,1,0.258701,33784,NA
6401,2,0.693759,33831.7,NA
6401,3,1.86114,33868.7,NA
6401,4,5.2038,33928.6,NA
6401,5,13.604,33972.8,NA
6401,6,36.4796,34046.3,NA
6401,7,96.4006,36032.2,NA
6401,8,66.594,34013.3,NA
6402,0,0.1,33701.3,NA
6402,1,0.258701,33784,NA
6402,2,0.693759,33831.7,NA
6402,3,1.86114,33868.7,NA
6402,4,5.2038,33928.6,NA
6402,5,13.604,33972.8,NA
6402,6,36.4796,34046.3,NA
6402,7,96.4006,35297.2,NA
6402,8,66.594,34013.3,NA
6403,0,0.1,33701.3,NA
6403,1,0.258701,33784,NA
6403,2,0.693759,33831.7,NA
6403,3,1.86114,33868.7,NA
6403,4,5.2038,33928.6,NA
6403,5,13.604,33972.8,NA
6403,6,36.4796,34046.3,NA
6403,7,96.4006,34860.4,NA
6403,8,66.594,34013.3,NA
6404,0,0.1,33701.3,NA
6404,1,0.258701,33784,NA
6404,2,0.693759,33831.7,NA
6404,3,1.86114,33868.7,NA
6404,4,5.2038,33928.6,NA
6404,5,13.604,33972.8,NA
6404,6,36.4796,34046.3,NA
6404,7,96.4006,34860.4,NA
6404,8,66.594,34013.3,NA
6405,0,0.1,33701.3,NA
6405,1,0.258701,33784,NA
6405,2,0.693759,33831.7,NA
6405,3,1.86114,33868.7,NA
6405,4,5.2038,33928.6,NA
6405,5,13.604,33972.8,NA
6405,6,36.4796,34046.3,NA
6405,7,96.4006,34727.3,NA
6405,8,66.594,34013.3,NA
6406,0,0.1,33701.3,NA
6406,1,0.258701,33784,NA
6406,2,0.693759,33831.7,NA
6406,3,1.86114,33868.7,NA
6406,4,5.2038,33928.6,NA
6406,5,13.604,33972.8,NA
6406,6,36.4796,34046.3,NA
6406,7,96.4006,34727.3,NA
6406,8,66.594,34013.3,NA
6407,0,0.1,33701.3,NA
6407,1,0.258701,33784,NA
6407,2,0.693759,33831.7,NA
6407,3,1.86114,33868.7,NA
6407,4,5.2038,33928.6,NA
6407,5,13.604,33972.8,NA
6407,6,36.4796,34046.3,NA
6407,7,96.4006,34727.3,NA
6407,8,66.594,34013.3,NA
6408,0,0.1,33701.3,NA
6408,1,0.258701,33784,NA
6408,2,0.693759,33831.7,NA
6408,3,1.86114,33868.7,NA
6408,4,5.2038,33928.6,NA
6408,5,13.604,33972.8,NA
6408,6,36.4796,34046.3,NA
6408,7,96.4006,35045.5,NA
6408,8,66.594,34013.3,NA
6409,0,0.1,33701.3,NA
6409,1,0.258701,33784,NA
6409,2,0.693759,33831.7,NA
6409,3,1.86114,33868.7,NA
6409,4,5.2038,33928.6,NA
6409,5,13.604,33972.8,NA
6409,6,36.4796,34046.3,NA
6409,7,96.4006,35170.3,NA
6409,8,66.594,34013.3,NA
6410,0,0.1,33701.3,NA
6410,1,0.258701,33784,NA
6410,2,0.693759,33831.7,NA
6410,3,1.86114,33868.7,NA
6410,4,5.2038,33928.6,NA
6410,5,13.604,33972.8,NA
6410,6,36.4796,34046.3,NA
6410,7,96.4006,35045.5,NA
6410,8,66.594,34013.3,NA
6411,0,0.1,33701.3,NA
6411,1,0.258701,33784,NA
6411,2,0.693759,33831.7,NA
6411,3,1.86114,33868.7,NA
6411,4,5.2038,33928.6,NA
6411,5,13.604,33972.8,NA
6411,6,36.4796,34046.3,NA
6411,7,96.4006,34957.9,NA
6411,8,66.594,34013.3,NA
6412,0,0.1,33701.3,NA
6412,1,0.258701,33784,NA
6412,2,0.693759,33831.7,NA
6412,3,1.86114,33868.7,NA
6412,4,5.2038,33928.6,NA
6412,5,13.604,33972.8,NA
6412,6,36.4796,34046.3,NA
6412,7,96.4006,34957.9,NA
6412,8,66.594,34013.3,NA
6413,0,0.1,33701.3,NA
6413,1,0.258701,33784,NA
6413,2,0.693759,33831.7,NA
6413,3,1.86114,33868.7,NA
6413,4,5.2038,33928.6,NA
6413,5,13.604,33972.8,NA
6413,6,36.4796,34061.6,NA
6413,7,96.4006,34957.9,NA
6413,8,66.594,34378.5,NA
6414,0,0.1,33701.3,NA
6414,1,0.258701,33784,NA
6414,2,0.693759,33831.7,NA
6414,3,1.86114,33868.7,NA
6414,4,5.2038,33928.6,NA
6414,5,13.604,33972.8,NA
6414,6,36.4796,34061.6,NA
6414,7,96.4006,34933.4,NA
6414,8,66.594,34378.5,NA
6415,0,0.1,33701.3,NA
6415,1,0.258701,33784,NA
6415,2,0.693759,33831.7,NA
6415,3,1.86114,33868.7,NA
6415,4,5.2038,33928.6,NA
6415,5,13.604,33972.8,NA
6415,6,36.4796,34061.6,NA
6415,7,96.4006,34933.4,NA
6415,8,66.594,34378.5,NA
6416,0,0.1,33701.3,NA
6416,1,0.258701,33784,NA
6416,2,0.693759,33831.7,NA
6416,3,1.86114,33868.7,NA
6416,4,5.2038,33928.6,NA
6416,5,13.604,34061.6,NA
6416,6,36.4796,33972.8,NA
6416,7,96.4006,34933.4,NA
6416,8,66.594,34378.5,NA
6417,0,0.1,33701.3,NA
6417,1,0.258701,33784,NA
6417,2,0.693759,33831.7,NA
6417,3,1.86114,33868.7,NA
6417,4,5.2038,33928.6,NA
6417,5,13.604,33972.8,NA
6417,6,36.4796,34061.6,NA
6417,7,96.4006,35058.3,NA
6417,8,66.594,34140.2,NA
6418,0,0.1,33701.3,NA
6418,1,0.258701,33784,NA
6418,2,0.693759,33831.7,NA
6418,3,1.86114,33868.7,NA
6418,4,5.2038,33928.6,NA
6418,5,13.604,33972.8,NA
6418,6,36.4796,34061.6,NA
6418,7,96.4006,35058.3,NA
6418,8,66.594,34265.1,NA
6419,0,0.1,33701.3,NA
6419,1,0.258701,33784,NA
6419,2,0.693759,33831.7,NA
6419,3,1.86114,33868.7,NA
6419,4,5.2038,33928.6,NA
6419,5,13.604,33972.8,NA
6419,6,36.4796,34061.6,NA
6419,7,96.4006,35028.6,NA
6419,8,66.594,34503.4,NA
6420,0,0.1,33701.3,NA
6420,1,0.258701,33784,NA
6420,2,0.693759,33831.7,NA
6420,3,1.86114,33868.7,NA
6420,4,5.2038,33928.6,NA
6420,5,13.604,33972.8,NA
6420,6,36.4796,34061.6,NA
6420,7,96.4006,35028.6,NA
6420,8,66.594,34503.4,NA
6421,0,0.1,33701.3,NA
6421,1,0.258701,33784,NA
6421,2,0.693759,33831.7,NA
6421,3,1.86114,33868.7,NA
6421,4,5.2038,33928.6,NA
6421,5,13.604,33972.8,NA
6421,6,36.4796,34061.6,NA
6421,7,96.4006,34503.4,NA
6421,8,66.594,34677.3,NA
6422,0,0.1,33701.3,NA
6422,1,0.258701,33784,NA
6422,2,0.693759,33831.7,NA
6422,3,1.86114,33868.7,NA
6422,4,5.2038,33928.6,NA
6422,5,13.604,33972.8,NA
6422,6,36.4796,34061.6,NA
6422,7,96.4006,34677.3,NA
6422,8,66.594,34503.4,NA
6423,0,0.1,33701.3,NA
6423,1,0.258701,33784,NA
6423,2,0.693759,33831.7,NA
6423,3,1.86114,33868.7,NA
6423,4,5.2038,33928.6,NA
6423,5,13.604,33972.8,NA
6423,6,36.4796,34061.6,NA
6423,7,96.4006,34677.3,NA
6423,8,66.594,34138.1,NA
6424,0,0.1,33701.3,NA
6424,1,0.258701,33784,NA
6424,2,0.693759,33831.7,NA
6424,3,1.86114,33868.7,NA
6424,4,5.2038,33928.6,NA
6424,5,13.604,33972.8,NA
6424,6,36.4796,34061.6,NA
6424,7,96.4006,34677.3,NA
6424,8,66.594,34138.1,NA
6425,0,0.1,33701.3,NA
6425,1,0.258701,33784,NA
6425,2,0.693759,33831.7,NA
6425,3,1.86114,33868.7,NA
6425,4,5.2038,33928.6,NA
6425,5,13.604,33972.8,NA
6425,6,36.4796,34061.6,NA
6425,7,96.4006,34677.3,NA
6425,8,66.594,34138.1,NA
6426,0,0.1,33701.3,NA
6426,1,0.258701,33784,NA
6426,2,0.693759,33831.7,NA
6426,3,1.86114,33868.7,NA
6426,4,5.2038,33928.6,NA
6426,5,13.604,33972.8,NA
6426,6,36.4796,34061.6,NA
6426,7,96.4006,34677.3,NA
6426,8,66.594,34179.2,NA
6427,0,0.1,33701.3,NA
6427,1,0.258701,33784,NA
6427,2,0.693759,33831.7,NA
6427,3,1.86114,33868.7,NA
6427,4,5.2038,33928.6,NA
6427,5,13.604,33997.9,NA
6427,6,36.4796,34061.6,NA
6427,7,96.4006,34677.3,NA
6427,8,66.594,34179.2,NA
6428,0,0.1,33701.3,NA
6428,1,0.258701,33784,NA
6428,2,0.693759,33831.7,NA
6428,3,1.86114,33868.7,NA
6428,4,5.2038,33928.6,NA
6428,5,13.604,33997.9,NA
6428,6,36.4796,34061.6,NA
6428,7,96.4006,34677.3,NA
6428,8,66.594,34179.2,NA
6429,0,0.1,33701.3,NA
6429,1,0.258701,33784,NA
6429,2,0.693759,33831.7,NA
6429,3,1.86114,33868.7,NA
6429,4,5.2038,33928.6,NA
6429,5,13.604,33997.9,NA
6429,6,36.4796,34061.6,NA
6429,7,96.4006,34179.2,NA
6429,8,66.594,34677.3,NA
6430,0,0.1,33701.3,NA
6430,1,0.258701,33784,NA
6430,2,0.693759,33831.7,NA
6430,3,1.86114,33868.7,NA
6430,4,5.2038,33928.6,NA
6430,5,13.604,33972.8,NA
6430,6,36.4796,34061.6,NA
6430,7,96.4006,34677.3,NA
6430,8,66.594,34179.2,NA
6431,0,0.1,33701.3,NA
6431,1,0.258701,33784,NA
6431,2,0.693759,33831.7,NA
6431,3,1.86114,33868.7,NA
6431,4,5.2038,33928.6,NA
6431,5,13.604,33972.8,NA
6431,6,36.4796,34061.6,NA
6431,7,96.4006,34677.3,NA
6431,8,66.594,34179.2,NA
6432,0,0.1,33701.3,NA
6432,1,0.258701,33784,NA
6432,2,0.693759,33831.7,NA
6432,3,1.86114,33868.7,NA
6432,4,5.2038,33928.6,NA
6432,5,13.604,33972.8,NA
6432,6,36.4796,34096.7,NA
6432,7,96.4006,34552.4,NA
6432,8,66.594,34138.1,NA
6433,0,0.1,33701.3,NA
6433,1,0.258701,33784,NA
6433,2,0.693759,33831.7,NA
6433,3,1.86114,33868.7,NA
6433,4,5.2038,33928.6,NA
6433,5,13.604,33972.8,NA
6433,6,36.4796,34096.7,NA
6433,7,96.4006,34552.4,NA
6433,8,66.594,34013.3,NA
6434,0,0.1,33701.3,NA
6434,1,0.258701,33784,NA
6434,2,0.693759,33831.7,NA
6434,3,1.86114,33868.7,NA
6434,4,5.2038,33928.6,NA
6434,5,13.604,33972.8,NA
6434,6,36.4796,34096.7,NA
6434,7,96.4006,34552.4,NA
6434,8,66.594,34013.3,NA
6435,0,0.1,33701.3,NA
6435,1,0.258701,33784,NA
6435,2,0.693759,33831.7,NA
6435,3,1.86114,33868.7,NA
6435,4,5.2038,33928.6,NA
6435,5,13.604,33972.8,NA
6435,6,36.4796,34096.7,NA
6435,7,96.4006,34552.4,NA
6435,8,66.594,34013.3,NA
6436,0,0.1,33701.3,NA
6436,1,0.258701,33784,NA
6436,2,0.693759,33831.7,NA
6436,3,1.86114,33868.7,NA
6436,4,5.2038,33928.6,NA
6436,5,13.604,33972.8,NA
6436,6,36.4796,34096.7,NA
6436,7,96.4006,34552.4,NA
6436,8,66.594,34013.3,NA
6437,0,0.1,33701.3,NA
6437,1,0.258701,33784,NA
6437,2,0.693759,33831.7,NA
6437,3,1.86114,33868.7,NA
6437,4,5.2038,33928.6,NA
6437,5,13.604,33972.8,NA
6437,6,36.4796,34096.7,NA
6437,7,96.4006,34256.7,NA
6437,8,66.594,34552.4,NA
6438,0,0.1,33701.3,NA
6438,1,0.258701,33784,NA
6438,2,0.693759,33831.7,NA
6438,3,1.86114,33868.7,NA
6438,4,5.2038,33928.6,NA
6438,5,13.604,33972.8,NA
6438,6,36.4796,34096.7,NA
6438,7,96.4006,34552.4,NA
6438,8,66.594,34256.7,NA
6439,0,0.1,33701.3,NA
6439,1,0.258701,33784,NA
6439,2,0.693759,33831.7,NA
6439,3,1.86114,33868.7,NA
6439,4,5.2038,33928.6,NA
6439,5,13.604,33972.8,NA
6439,6,36.4796,34061.6,NA
6439,7,96.4006,34552.4,NA
6439,8,66.594,34256.7,NA
6440,0,0.1,33701.3,NA
6440,1,0.258701,33784,NA
6440,2,0.693759,33831.7,NA
6440,3,1.86114,33868.7,NA
6440,4,5.2038,33928.6,NA
6440,5,13.604,33972.8,NA
6440,6,36.4796,34061.6,NA
6440,7,96.4006,34552.4,NA
6440,8,66.594,34256.7,NA
6441,0,0.1,33701.3,NA
6441,1,0.258701,33784,NA
6441,2,0.693759,33831.7,NA
6441,3,1.86114,33868.7,NA
6441,4,5.2038,33928.6,NA
6441,5,13.604,33972.8,NA
6441,6,36.4796,34061.6,NA
6441,7,96.4006,34677.3,NA
6441,8,66.594,34256.7,NA
6442,0,0.1,33701.3,NA
6442,1,0.258701,33784,NA
6442,2,0.693759,33831.7,NA
6442,3,1.86114,33868.7,NA
6442,4,5.2038,33928.6,NA
6442,5,13.604,33972.8,NA
6442,6,36.4796,34061.6,NA
6442,7,96.4006,34256.7,NA
6442,8,66.594,34552.4,NA
6443,0,0.1,33701.3,NA
6443,1,0.258701,33784,NA
6443,2,0.693759,33831.7,NA
6443,3,1.86114,33868.7,NA
6443,4,5.2038,33928.6,NA
6443,5,13.604,33972.8,NA
6443,6,36.4796,34061.6,NA
6443,7,96.4006,34552.4,NA
6443,8,66.594,34256.7,NA
6444,0,0.1,33701.3,NA
6444,1,0.258701,33784,NA
6444,2,0.693759,33831.7,NA
6444,3,1.86114,33868.7,NA
6444,4,5.2038,33928.6,NA
6444,5,13.604,33972.8,NA
6444,6,36.4796,34061.6,NA
6444,7,96.4006,34929,NA
6444,8,66.594,34256.7,NA
6445,0,0.1,33701.3,NA
6445,1,0.258701,33784,NA
6445,2,0.693759,33831.7,NA
6445,3,1.86114,33868.7,NA
6445,4,5.2038,33928.6,NA
6445,5,13.604,33972.8,NA
6445,6,36.4796,34061.6,NA
6445,7,96.4006,35285.5,NA
6445,8,66.594,34398.5,NA
6446,0,0.1,33701.3,NA
6446,1,0.258701,33784,NA
6446,2,0.693759,33831.7,NA
6446,3,1.86114,33868.7,NA
6446,4,5.2038,33928.6,NA
6446,5,13.604,33972.8,NA
6446,6,36.4796,34046.3,NA
6446,7,96.4006,35707.6,NA
6446,8,66.594,34366.9,NA
6447,0,0.1,33701.3,NA
6447,1,0.258701,33784,NA
6447,2,0.693759,33831.7,NA
6447,3,1.86114,33868.7,NA
6447,4,5.2038,33928.6,NA
6447,5,13.604,33972.8,NA
6447,6,36.4796,34046.3,NA
6447,7,96.4006,35434.3,NA
6447,8,66.594,34366.9,NA
6448,0,0.1,33701.3,NA
6448,1,0.258701,33784,NA
6448,2,0.693759,33831.7,NA
6448,3,1.86114,33868.7,NA
6448,4,5.2038,33928.6,NA
6448,5,13.604,33972.8,NA
6448,6,36.4796,34046.3,NA
6448,7,96.4006,35434.3,NA
6448,8,66.594,34366.9,NA
6449,0,0.1,33701.3,NA
6449,1,0.258701,33784,NA
6449,2,0.693759,33831.7,NA
6449,3,1.86114,33868.7,NA
6449,4,5.2038,33928.6,NA
6449,5,13.604,33972.8,NA
6449,6,36.4796,34046.3,NA
6449,7,96.4006,35452.5,NA
6449,8,66.594,34366.9,NA
6450,0,0.1,33701.3,NA
6450,1,0.258701,33784,NA
6450,2,0.693759,33831.7,NA
6450,3,1.86114,33868.7,NA
6450,4,5.2038,33928.6,NA
6450,5,13.604,33972.8,NA
6450,6,36.4796,34046.3,NA
6450,7,96.4006,35243.7,NA
6450,8,66.594,34366.9,NA
6451,0,0.1,33701.3,NA
6451,1,0.258701,33784,NA
6451,2,0.693759,33831.7,NA
6451,3,1.86114,33868.7,NA
6451,4,5.2038,33928.6,NA
6451,5,13.604,33972.8,NA
6451,6,36.4796,34046.3,NA
6451,7,96.4006,35249.1,NA
6451,8,66.594,34380.7,NA
6452,0,0.1,33701.3,NA
6452,1,0.258701,33784,NA
6452,2,0.693759,33831.7,NA
6452,3,1.86114,33868.7,NA
6452,4,5.2038,33928.6,NA
6452,5,13.604,33972.8,NA
6452,6,36.4796,34046.3,NA
6452,7,96.4006,35189.5,NA
6452,8,66.594,34681.2,NA
6453,0,0.1,33701.3,NA
6453,1,0.258701,33784,NA
6453,2,0.693759,33831.7,NA
6453,3,1.86114,33868.7,NA
6453,4,5.2038,33928.6,NA
6453,5,13.604,33972.8,NA
6453,6,36.4796,34046.3,NA
6453,7,96.4006,35058.3,NA
6453,8,66.594,34681.2,NA
6454,0,0.1,33701.3,NA
6454,1,0.258701,33784,NA
6454,2,0.693759,33831.7,NA
6454,3,1.86114,33868.7,NA
6454,4,5.2038,33868.7,NA
6454,5,13.604,33928.6,NA
6454,6,36.4796,34046.3,NA
6454,7,96.4006,34681.2,NA
6454,8,66.594,35088.8,NA
6455,0,0.1,33701.3,NA
6455,1,0.258701,33784,NA
6455,2,0.693759,33831.7,NA
6455,3,1.86114,33868.7,NA
6455,4,5.2038,33868.7,NA
6455,5,13.604,33928.6,NA
6455,6,36.4796,34046.3,NA
6455,7,96.4006,35088.8,NA
6455,8,66.594,34424,NA
6456,0,0.1,33701.3,NA
6456,1,0.258701,33784,NA
6456,2,0.693759,33831.7,NA
6456,3,1.86114,33868.7,NA
6456,4,5.2038,33868.7,NA
6456,5,13.604,33928.6,NA
6456,6,36.4796,34046.3,NA
6456,7,96.4006,34424,NA
6456,8,66.594,34651.1,NA
6457,0,0.1,33701.3,NA
6457,1,0.258701,33784,NA
6457,2,0.693759,33831.7,NA
6457,3,1.86114,33868.7,NA
6457,4,5.2038,33868.7,NA
6457,5,13.604,33928.6,NA
6457,6,36.4796,34046.3,NA
6457,7,96.4006,34651.1,NA
6457,8,66.594,34282.2,NA
6458,0,0.1,33701.3,NA
6458,1,0.258701,33784,NA
6458,2,0.693759,33831.7,NA
6458,3,1.86114,33868.7,NA
6458,4,5.2038,33868.7,NA
